age,sex,bmi,children,smoker,region,pure_premium,gross_premium,monthly_premium,relativity
55,male,32.775,0,no,northwest,11166.411966118798,14516.335555954438,1209.6946296628698,1.8530283224962283
37,female,30.78,0,yes,northeast,32623.84611916615,42410.999954916,3534.2499962429997,5.413816992512919
61,male,32.3,2,no,northwest,15219.918301332156,19785.893791731804,1648.824482644317,2.525693997679892
46,female,35.53,0,yes,northeast,44924.604853137265,58401.98630907845,4866.832192423204,7.455086326960007
53,female,23.75,2,no,northeast,12101.231229506795,15731.600598358835,1310.966716529903,2.008158419498651
49,female,23.845,3,yes,northeast,51749.39406733809,67274.21228753953,5606.184357294961,8.587637028774797
20,female,29.6,0,no,southwest,3860.0800531225545,5018.104069059321,418.17533908827676,0.6405672374655375
48,female,33.11,0,yes,southeast,40994.58630241555,53292.962193140214,4441.080182761684,6.802913032215076
25,male,24.13,0,yes,northwest,18878.357249382294,24541.86442419698,2045.1553686830819,3.132799575320201
25,female,32.23,1,no,southeast,5142.715894731433,6685.530663150863,557.127555262572,0.8534163199784898
57,male,28.1,0,no,southwest,10034.083880833412,13044.309045083435,1087.025753756953,1.665122304094057
37,female,47.6,2,yes,southwest,41269.18980079432,53649.94674103261,4470.828895086051,6.848482554591319
38,female,28.0,3,no,southwest,7813.54017490911,10157.602227381843,846.4668522818203,1.2966305816944705
55,female,33.535,2,no,northwest,13949.110038438987,18133.843049970685,1511.153587497557,2.314807661876739
36,female,19.855,0,no,northeast,6127.390515801256,7965.607670541633,663.8006392118027,1.0168197450734915
51,male,25.4,0,no,southwest,8160.1165349737375,10608.15149546586,884.0126246221549,1.3541437571939974
40,male,29.9,2,no,southwest,7395.273960805859,9613.856149047617,801.1546790873014,1.2272207172341332
18,male,37.29,0,no,southeast,3950.759409292649,5135.987232080443,427.9989360067036,0.6556151701191731
57,male,43.7,1,no,southwest,13454.06104862928,17490.279363218066,1457.5232802681721,2.232655955319258
61,male,23.655,0,no,northeast,12245.375496713972,15918.988145728164,1326.582345477347,2.032078673423619
25,female,24.3,3,no,southwest,5145.863116741272,6689.622051763654,557.4685043136378,0.8539385908331842
50,male,36.2,0,no,southwest,9235.72957380331,12006.448445944303,1000.5373704953586,1.532638105337791
26,female,29.48,1,no,southeast,5088.6646996359605,6615.264109526749,551.2720091272291,0.8444467068493502
42,male,24.86,0,no,southeast,6514.31676702781,8468.611797136153,705.717649761346,1.0810288486257853
43,male,30.1,1,no,southwest,7494.798308408198,9743.237800930658,811.9364834108882,1.2437364463192382
44,male,21.85,3,no,northeast,9235.9210842403,12006.697409512391,1000.5581174593659,1.5326698858474905
23,female,28.12,0,no,northwest,4534.138764822051,5894.380394268666,491.19836618905555,0.7524250023048038
49,female,27.1,1,no,southwest,9069.560326169913,11790.428424020887,982.5357020017406,1.5050628803571207
33,male,33.44,5,no,southeast,8253.899569481224,10730.069440325591,894.172453360466,1.3697067347770657
41,male,28.8,1,no,southwest,6956.468064402073,9043.408483722695,753.6173736435579,1.1544023619216357
37,female,29.5,2,no,southwest,7206.767949419274,9368.798334245057,780.7331945204214,1.1959387818085008
22,male,34.8,3,no,southwest,5141.615845822277,6684.10059956896,557.0083832974134,0.8532337705802603
23,male,27.36,1,no,northwest,4529.3634977331585,5888.172547053106,490.6810455877589,0.7516325628721507
21,female,22.135,0,no,northeast,4149.503864011637,5394.355023215128,449.52958526792736,0.6885961406091381
51,female,37.05,3,yes,northeast,65919.95988892227,85695.94785559895,7141.328987966579,10.939194529327894
25,male,26.695,4,no,northwest,5923.484328956965,7700.529627644055,641.7108023036712,0.9829822025843611
32,male,28.93,1,yes,southeast,24885.59362785636,32351.27171621327,2695.939309684439,4.129680147433932
57,male,28.975,0,yes,northeast,52349.74625092062,68054.67012619681,5671.222510516401,8.687263444406456
36,female,30.02,0,no,northwest,6712.530654388432,8726.289850704961,727.1908208920801,1.1139217732559854
22,male,39.5,0,no,southwest,4401.91632051391,5722.491216668083,476.8742680556736,0.730483134593306
57,male,33.63,1,no,northwest,12871.353627224495,16732.759715391843,1394.3966429493203,2.135957628330422
64,female,26.885,0,yes,northwest,62663.81253107465,81462.95629039705,6788.579690866421,10.398847881306981
36,female,29.04,4,no,southeast,8360.47339898968,10868.615418686584,905.7179515572153,1.3873923015567313
54,male,24.035,0,no,northeast,10111.038514728667,13144.350069147267,1095.3625057622723,1.6778926654767383
47,male,38.94,2,yes,southeast,47030.40202801167,61139.52263641517,5094.960219701264,7.804536250383448
62,male,32.11,0,no,northeast,14185.572388368606,18441.244104879188,1536.7703420732657,2.3540477895876903
61,female,44.0,0,no,southwest,14974.643338074604,19467.036339496986,1622.2530282914156,2.4849914465744414
43,female,20.045,2,yes,northeast,38489.6894034522,50036.59622448786,4169.716352040655,6.387233858565047
19,male,25.555,1,no,northwest,3945.9572986464786,5129.7444882404225,427.4787073533685,0.6548182760889231
18,female,40.26,0,no,southeast,4392.379950686991,5710.093935893088,475.84116132442404,0.7289006062541494
19,female,22.515,0,no,northwest,3744.4816444632593,4867.826137802237,405.65217815018644,0.621384072279521
49,male,22.515,0,no,northeast,8598.80931819732,11178.452113656516,931.537676138043,1.4269433417565707
60,male,40.92,0,yes,southeast,60137.05517297982,78178.17172487377,6514.847643739481,9.979541038354018
26,male,27.265,3,no,northeast,6007.777716458494,7810.111031396043,650.8425859496703,0.9969704053224849
49,male,36.85,0,no,southeast,9389.163759160569,12205.91288690874,1017.159407242395,1.558099989779169
60,female,35.1,0,no,southwest,12845.846971685767,16699.601063191498,1391.6334219326247,2.1317248850581128
26,female,29.355,2,no,northeast,6127.70563927012,7966.017331051155,663.8347775875962,1.0168720387480092
27,male,32.585,3,no,northeast,6659.37559014285,8657.188267185706,721.4323555988088,1.105100870012398
44,female,32.34,1,no,southeast,8788.830953141698,11425.480239084209,952.1233532570174,1.4584767897887017
63,male,39.8,3,no,southwest,17475.316186763233,22717.911042792206,1893.1592535660172,2.8999696533589767
32,female,24.6,0,yes,southwest,22382.42550544164,29097.15315707413,2424.762763089511,3.7142878584087575
22,male,28.31,1,no,northwest,4463.008641577796,5801.911234051135,483.4926028375946,0.740621198777388
18,male,31.73,0,yes,northeast,18171.92306220971,23623.499980872624,1968.624998406052,3.015569209757628
59,female,26.695,3,no,northwest,15263.989351277063,19843.186156660184,1653.5988463883486,2.5330074394549085
44,female,27.5,1,no,southwest,7924.286019075278,10301.571824797862,858.4643187331552,1.315008480204872
33,male,24.605,2,no,northwest,6214.447994341053,8078.782392643369,673.2318660536141,1.0312666393765881
24,female,33.99,0,no,southeast,4760.73319054733,6188.95314771153,515.7460956426274,0.7900275813483436
43,female,26.885,0,yes,northwest,34715.40971729047,45130.03263247762,3760.8360527064683,5.760904901985205
45,male,22.895,0,yes,northeast,34292.32993343802,44580.02891346943,3715.002409455786,5.690696241895202
61,female,28.2,0,no,southwest,11989.945576805172,15586.929249846724,1298.9107708205604,1.9896909415863826
35,female,34.21,1,no,southeast,7005.364540294519,9106.973902382875,758.9144918652396,1.1625165668223574
62,female,25.0,0,no,southwest,11789.054575634242,15325.770948324514,1277.1475790270429,1.9563537589682003
62,female,33.2,0,no,southwest,13230.663991608903,17199.863189091575,1433.321932424298,2.195583968804959
38,male,31.0,1,no,southwest,6594.606695205262,8572.988703766841,714.4157253139034,1.0943526908210612
34,male,35.815,0,no,northwest,6456.4497121649,8393.384625814371,699.4487188178642,1.0714260064661218
43,male,23.2,0,no,southwest,6317.452506474625,8212.688258417013,684.3906882014177,1.0483598900024431
50,male,32.11,2,no,northeast,11732.630204768424,15252.419266198951,1271.0349388499126,1.946990325341478
19,female,23.4,2,no,southwest,3986.727952242396,5182.746337915115,431.8955281595929,0.6615840282454035
57,female,20.1,1,no,southwest,10292.66567960825,13380.465383490726,1115.0387819575606,1.7080330795755334
62,female,39.16,0,no,southeast,14907.19385802317,19379.352015430122,1614.9460012858435,2.4737984333440335
41,male,34.21,1,no,southeast,7777.544602591253,10110.80798336863,842.5673319473858,1.2906572381359638
26,male,46.53,1,no,southeast,6066.082802665051,7885.907643464566,657.1589702887138,1.0066459373030487
39,female,32.5,1,no,southwest,7386.529261643931,9602.48804013711,800.2073366780925,1.2257695639659278
46,male,25.8,5,no,southwest,10312.460708717572,13406.198921332843,1117.1832434444036,1.7113179977475932
45,female,35.3,0,no,southwest,8448.39847529431,10982.918017882605,915.2431681568837,1.401983170776359
32,male,37.18,2,no,southeast,6778.313247883605,8811.807222248686,734.3172685207238,1.124838172296579
59,female,27.5,0,no,southwest,11223.081220208265,14590.005586270745,1215.8337988558953,1.8624323936661922
44,male,29.735,2,no,northeast,9585.169398205806,12460.720217667547,1038.3933514722955,1.5906264630654703
39,female,24.225,5,no,northwest,9736.715390824327,12657.730008071625,1054.8108340059687,1.615775008304083
18,male,26.18,2,no,southeast,3916.6467289870925,5091.64074768322,424.3033956402683,0.6499542861257962
53,male,29.48,0,no,southeast,9472.218721014124,12313.88433731836,1026.1570281098634,1.57188267996698
18,male,23.21,0,no,southeast,3240.7881822305944,4213.024636899773,351.08538640831443,0.5377978447423932
50,female,46.09,1,no,southeast,12624.926821781868,16412.40486831643,1367.7004056930357,2.095063932907668
18,female,40.185,0,no,northeast,4916.33033785981,6391.229439217754,532.6024532681462,0.8158484020152225
19,male,22.61,0,no,northwest,3516.4122638466974,4571.335943000707,380.9446619167256,0.5835367294572272
62,male,39.93,0,no,southeast,14132.802298498305,18372.6429880478,1531.0535823373166,2.34529077154044
56,female,35.8,1,no,southwest,12480.790957243373,16225.028244416386,1352.0856870346988,2.071145073377166
42,male,35.8,2,no,southwest,8500.251840987183,11050.327393283338,920.8606161069448,1.4105880615449595
37,male,34.2,1,yes,northeast,34563.49616992125,44932.545020897625,3744.378751741469,5.735695362278075
42,male,31.255,0,no,northwest,7583.051445516572,9857.966879171545,821.4972399309621,1.2583817561203776
25,male,29.7,3,yes,southwest,23113.900056557388,30048.070073524606,2504.005839460384,3.8356735877294557
57,male,18.335,0,no,northeast,10153.37388241469,13199.386047139096,1099.9488372615913,1.6849180766476248
51,male,42.9,2,yes,southeast,55645.58464972114,72339.26004463749,6028.271670386457,9.234196686514908
30,female,28.405,1,no,northwest,5967.504577186831,7757.75595034288,646.4796625285734,0.99028721398648
44,male,30.2,2,yes,southwest,36892.351141715735,47960.05648423046,3996.6713736858715,6.122160973148895
34,male,27.835,1,yes,northwest,27579.518471526386,35853.374012984306,2987.781167748692,4.57672786957989
31,male,39.49,1,no,southeast,6323.586876011453,8220.662938814889,685.0552449012407,1.0493778678924663
54,male,30.8,1,yes,southeast,47433.19728188774,61663.156466454064,5138.596372204505,7.871378761287051
24,male,26.79,1,no,northwest,4621.345671538816,6007.749373000461,500.64578108337173,0.7668966937087901
43,male,34.96,1,yes,northeast,41356.6617112624,53763.66022464112,4480.305018720093,6.862998222472106
48,male,36.67,1,no,northwest,10429.719900899385,13558.635871169201,1129.8863225974335,1.730776764345603
19,female,39.615,1,no,northwest,5127.816717065935,6666.161732185717,555.513477682143,0.8509438518052
29,female,25.9,0,no,southwest,4719.70913893619,6135.621880617047,511.30182338475396,0.7832197786477406
63,female,35.2,1,no,southeast,15612.498572977458,20296.248144870697,1691.3540120725581,2.5908413668096784
46,male,24.795,3,no,northeast,10183.626220985794,13238.714087281533,1103.2261739401276,1.6899383499784042
52,male,36.765,2,no,northwest,12582.51941520434,16357.275239765644,1363.1062699804704,2.088026567126233
35,male,27.1,1,no,southwest,5737.431456651317,7458.660893646712,621.5550744705594,0.9521073572974221
51,male,24.795,2,yes,northwest,45889.02828636463,59655.73677227402,4971.311397689501,7.615129135883034
44,male,25.365,1,no,northwest,7949.5415526240695,10334.404018411291,861.2003348676076,1.3191995506317613
21,male,25.745,2,no,northeast,4745.675098918107,6169.37762859354,514.114802382795,0.7875287419399144
39,female,34.32,5,no,southeast,10548.545420113012,13713.109046146916,1142.7590871789096,1.7504954576202434
50,female,28.16,3,no,southeast,11370.823985826599,14782.071181574578,1231.839265131215,1.8869498062393064
34,female,23.56,0,no,northeast,6102.1848547467225,7932.840311170739,661.070025930895,1.0126369508184514
22,female,20.235,0,no,northwest,3945.506798930794,5129.158838610032,427.42990321750267,0.6547435171838268
19,female,40.5,0,no,southwest,4375.041396646573,5687.5538156405455,473.9628179700455,0.7260233318167105
26,male,35.42,0,no,southeast,4819.111002575157,6264.844303347704,522.0703586123087,0.7997151819331286
29,male,22.895,0,yes,northeast,21866.163848545577,28426.013003109252,2368.834416925771,3.628615981448647
48,male,40.15,0,no,southeast,9562.603648123979,12431.384742561173,1035.9487285467644,1.5868817531132606
26,male,29.15,1,no,southeast,4750.235392932729,6175.306010812548,514.6088342343791,0.7882855073175168
45,female,39.995,3,no,northeast,13074.769178493389,16997.199932041407,1416.4333276701173,2.1697137515041987
36,female,29.92,0,no,southeast,6300.486867723125,8190.632928040063,682.5527440033386,1.0455444995967194
54,male,25.46,1,no,northeast,11106.086129300125,14437.911968090164,1203.1593306741804,1.843017453781867
34,male,21.375,0,no,northeast,5549.609892519042,7214.492860274754,601.2077383562295,0.9209390035801611
31,male,25.9,3,yes,southwest,25938.154489423905,33719.60083625108,2809.966736354256,4.304349064679121
27,female,30.59,1,no,northeast,5956.614050872781,7743.598266134616,645.299855511218,0.9884799679554311
20,male,30.115,5,no,northeast,6122.943505421856,7959.826557048413,663.3188797540344,1.0160817787322471
44,female,25.8,1,no,southwest,7737.0072770668,10058.10946018684,838.1757883489034,1.283930205984277
43,male,30.115,3,no,northwest,9577.843960565182,12451.197148734736,1037.5997623945614,1.5894108314495183
45,female,27.645,1,no,northwest,9002.424134866187,11703.151375326044,975.2626146105036,1.4939218563354566
34,male,34.675,0,no,northeast,6691.546947644322,8699.01103193762,724.9175859948017,1.1104395980482489
24,female,20.52,0,yes,northeast,19591.30701055934,25468.699113727143,2122.3915928105953,3.251111178365703
26,female,19.8,1,no,southwest,4286.078057519705,5571.901474775616,464.325122897968,0.7112601663911363
38,female,27.835,2,no,northeast,8405.796437372943,10927.535368584826,910.6279473820688,1.3949135065812817
50,female,31.6,2,no,southwest,10699.26709387447,13909.047222036812,1159.0872685030677,1.7755072099307838
38,male,28.27,1,no,southeast,6575.163501867097,8547.712552427227,712.3093793689355,1.0911261586059944
27,female,20.045,3,yes,northwest,25088.816202545382,32615.461063308998,2717.9550886090833,4.163404246796554
39,female,23.275,3,no,northeast,8729.49926122146,11348.349039587898,945.6957532989915,1.4486308960599539
39,female,34.1,3,no,southwest,8756.556750630103,11383.523775819134,948.6269813182612,1.4531209949710444
63,female,36.85,0,no,southeast,14842.109708740069,19294.74262136209,1607.8952184468408,2.4629979387596412
33,female,36.29,3,no,northeast,8855.80173455499,11512.542254921489,959.3785212434574,1.4695903645981458
36,female,26.885,0,no,northwest,6422.900274157622,8349.77035640491,695.8141963670759,1.0658585906283444
30,male,22.99,2,yes,northwest,24784.813011971255,32220.256915562633,2685.0214096302193,4.11295594487358
24,male,32.7,0,yes,southwest,18785.130923197165,24420.670200156314,2035.0558500130262,3.1173289816015135
24,male,25.8,0,no,southwest,3840.2697021303425,4992.350612769445,416.02921773078714,0.637279776678801
48,male,29.6,0,no,southwest,7956.400314339739,10343.32040864166,861.9433673868051,1.3203377389553654
47,male,19.19,1,no,northeast,8351.272560854472,10856.654329110814,904.7211940925678,1.3858654535676929
29,male,31.73,2,no,northwest,6138.7618329892275,7980.390382885996,665.0325319071663,1.0187067767249596
28,male,29.26,2,no,northeast,6071.179994445666,7892.533992779367,657.7111660649472,1.0074917990501646
47,male,28.215,3,yes,northwest,46324.16993806287,60221.42091948173,5018.451743290144,7.687339422172059
25,male,24.985,2,no,northeast,5254.24645027101,6830.5203853523135,569.2100321126928,0.8719244386889271
51,male,27.74,1,no,northeast,10540.226584899563,13702.294560369432,1141.857880030786,1.749114975034837
48,female,22.8,0,no,southwest,7709.752821634936,10022.678668125416,835.2232223437846,1.2794074212273923
43,male,20.13,2,yes,southeast,32254.623281392553,41931.01026581032,3494.2508554841934,5.352545710584323
61,female,33.33,4,no,southeast,17938.814277949896,23320.458561334864,1943.3715467779055,2.9768855949342856
48,male,32.3,1,no,northwest,9807.799803496928,12750.139744546006,1062.511645378834,1.6275712263166378
38,female,27.6,0,no,southwest,6226.279248909232,8094.163023582001,674.5135852985001,1.03322999608168
59,male,25.46,0,no,northwest,11273.908474197946,14656.08101645733,1221.3400847047776,1.87086700466598
19,female,24.605,1,no,northwest,4151.64472757523,5397.138145847799,449.76151215398323,0.6889514096812424
26,female,34.2,2,no,southwest,5650.718151972256,7345.933597563933,612.1611331303278,0.9377175774831822
54,female,35.815,3,no,northwest,15077.240660291453,19600.412858378888,1633.3677381982407,2.5020171254099477
21,female,32.68,2,no,northwest,5297.189882483701,6886.346847228811,573.8622372690676,0.879050756112712
51,male,37.0,0,no,southwest,9606.679399869188,12488.683219829945,1040.7236016524955,1.594195975136145
22,female,31.02,3,yes,southeast,23909.30868356728,31082.101288637466,2590.1751073864557,3.967668960842979
47,male,36.08,1,yes,southeast,41960.963604838005,54549.25268628941,4545.771057190784,6.963280079126809
18,male,23.32,1,no,southeast,3494.4687640592547,4542.809393277032,378.56744943975264,0.5798952798381197
47,female,45.32,1,no,southeast,11478.417924370238,14921.943301681311,1243.4952751401092,1.9048046566653185
21,female,34.6,0,no,southwest,4259.520765663458,5537.376995362496,461.44808294687465,0.7068530735731621
19,male,26.03,1,yes,northwest,17633.869109172447,22924.02984192418,1910.3358201603485,2.9262809749124243
23,male,18.715,0,no,northwest,3725.2645570868704,4842.843924212932,403.5703270177443,0.6181950615845564
54,male,31.6,0,no,southwest,9687.705668646271,12594.017369240153,1049.5014474366794,1.607642010565045
37,female,17.29,2,no,northeast,7045.860534895898,9159.618695364668,763.3015579470557,1.1692367402470614
46,female,23.655,1,yes,northwest,38858.60593424236,50516.18771451507,4209.682309542923,6.448454309885081
55,female,35.2,0,yes,southeast,51403.74373390906,66824.86685408179,5568.738904506816,8.53027752426541
30,female,27.93,0,no,northeast,5798.695631239122,7538.304320610859,628.1920267175716,0.9622739399929212
18,male,21.565,0,yes,northeast,15750.412008977775,20475.53561167111,1706.2946343059257,2.613727635356529
61,male,38.38,0,no,northwest,14303.581574744092,18594.656047167322,1549.5546705972768,2.3736310151871054
54,female,23.0,3,no,southwest,11421.465738655386,14847.905460252003,1237.3254550210002,1.8953536339484514
22,male,37.07,2,yes,southeast,22677.86796246812,29481.22835120856,2456.76902926738,3.7633155355353995
45,female,30.495,1,yes,northwest,41597.39589630929,54076.614665202076,4506.384555433507,6.902947246781656
22,male,28.88,0,no,northeast,4400.989322591182,5721.286119368537,476.7738432807114,0.7303293024213493
19,male,27.265,2,no,northwest,4351.7007876054295,5657.211023887058,471.43425199058817,0.7221500366392818
35,female,28.025,0,yes,northwest,28169.26980865708,36620.05075125421,3051.6708959378507,4.674595110574496
18,male,23.085,0,no,northeast,3624.818771669702,4712.264403170613,392.68870026421774,0.6015264230086069
20,male,30.685,0,yes,northeast,18942.788245296088,24625.624718884916,2052.1353932404095,3.1434916813106626
28,female,25.8,0,no,southwest,4582.370521204144,5957.0816775653875,496.42347313044894,0.7604288992495823
55,male,35.245,1,no,northeast,13108.777792606461,17041.4111303884,1420.1175941990332,2.1753573660646843
43,female,24.7,2,yes,northwest,39020.11847840836,50726.154021930866,4227.1795018275725,6.4752567706653315
43,female,25.08,0,no,northeast,8029.692327908492,10438.60002628104,869.88333552342,1.3325003008747858
22,male,52.58,1,yes,southeast,26200.595783638164,34060.77451872962,2838.3978765608013,4.347900310383395
25,female,22.515,1,no,northwest,4772.3717005134085,6204.083210667432,517.006934222286,0.7919589527382077
49,male,30.9,0,yes,southwest,36997.01612171018,48096.12095822323,4008.010079851936,6.139529772803759
44,female,36.955,1,no,northwest,9977.696672661474,12971.005674459917,1080.9171395383264,1.6557650374907713
64,male,26.41,0,no,northeast,13849.926019205941,18004.903824967725,1500.4086520806438,2.2983484091341837
49,male,29.83,1,no,northeast,10261.05383973602,13339.369991656826,1111.6141659714021,1.702787201599045
47,male,29.8,3,yes,southwest,42972.713989119686,55864.52818585559,4655.377348821299,7.131176635608778
27,female,21.47,0,no,northwest,4620.8180644834065,6007.063483828429,500.58862365236905,0.7668091391012951
55,male,27.645,0,no,northwest,10388.88484195377,13505.550294539902,1125.4625245449918,1.724000324339035
48,female,28.9,0,no,southwest,8400.631742549178,10920.821265313933,910.0684387761611,1.3940564429323203
45,female,31.79,0,no,southeast,8331.55727276341,10831.024454592432,902.585371216036,1.3825937681480829
24,female,39.49,0,no,southeast,5143.7432974169615,6686.86628664205,557.2388572201709,0.8535868139814577
32,male,33.82,1,no,northwest,6389.024002527666,8305.731203285966,692.1442669404972,1.060236937855605
24,male,32.01,0,no,southeast,4342.136832939954,5644.77788282194,470.3981569018283,0.7205629306894056
57,male,27.94,1,no,southeast,11167.518990783972,14517.774688019164,1209.8145573349304,1.8532120294975905
59,male,41.14,1,yes,southeast,63143.806360682946,82086.94826888783,6840.57902240732,10.47850123491657
36,male,28.595,3,no,northwest,7699.84994403413,10009.80492724437,834.1504106036974,1.2777640721619823
29,female,25.6,4,no,southwest,6314.163752444539,8208.4128781779,684.034406514825,1.047814132387377
42,female,25.3,1,no,southwest,7262.5630465625045,9441.331960531255,786.7776633776047,1.2051977895879504
48,male,37.29,2,no,southeast,10646.776552011866,13840.809517615427,1153.4007931346189,1.7667965819305178
39,male,42.655,0,no,northeast,8616.980240542238,11202.07431270491,933.5061927254092,1.4299587449006763
63,male,21.66,1,no,northwest,12875.69570337848,16738.404414392026,1394.8670345326689,2.1366781811916438
54,female,31.9,1,no,southeast,11571.320502647244,15042.716653441417,1253.5597211201182,1.9202215255129444
37,male,37.07,1,yes,southeast,32118.42094433119,41753.947227630546,3479.4956023025456,5.329943393122754
63,male,31.445,0,no,northeast,14454.32066927068,18790.616870051887,1565.8847391709905,2.3986456584147358
21,male,31.255,0,no,northwest,4200.969063410496,5461.259782433645,455.10498186947046,0.6971366164932773
54,female,28.88,2,no,northeast,13377.910875464197,17391.284138103456,1449.273678175288,2.220019091475613
60,female,18.335,0,no,northeast,11779.445048039926,15313.278562451906,1276.1065468709921,1.954759090344823
32,female,29.59,1,no,southeast,6033.371849397488,7843.3834042167355,653.615283684728,1.0012176651736882
47,female,32.0,1,no,southwest,9185.389563390436,11941.006432407567,995.0838693672972,1.5242843507626558
21,male,26.03,0,no,northeast,4110.764147482661,5343.99339172746,445.332782643955,0.6821674155942021
28,male,31.68,0,yes,southeast,21470.20645996136,27911.268397949767,2325.9390331624804,3.562908191177747
63,male,33.66,3,no,southeast,16607.61714855047,21589.902293115614,1799.1585244263013,2.755977930853162
18,male,21.78,2,no,southeast,3681.544429006342,4786.007757708245,398.8339798090204,0.6109398541067922
32,male,27.835,1,no,northwest,5873.076888993054,7634.999955690971,636.2499963075809,0.9746172583031479
38,male,19.95,1,no,northwest,6222.599479770069,8089.37932370109,674.1149436417575,1.032619350830922
32,male,31.5,1,no,southwest,5609.960343176554,7292.94844612952,607.7457038441266,0.9309539568778811
62,female,30.495,2,no,northwest,16273.090055986053,21155.01707278187,1762.9180893984892,2.7004642905678984
39,female,18.3,5,yes,southwest,36074.79313134256,46897.23107074533,3908.1025892287776,5.986489984732754
55,male,28.975,0,no,northeast,11147.91344774038,14492.287482062495,1207.690623505208,1.8499585558976617
57,male,31.54,0,no,northwest,11609.024991087552,15091.732488413818,1257.6443740344848,1.9264784579257117
52,male,47.74,1,no,southeast,12819.355001966514,16665.161502556468,1388.7634585463722,2.127328632227979
56,male,22.1,0,no,southwest,8966.092564930797,11655.920334410037,971.3266945341697,1.4878927551080163
47,male,36.19,0,yes,southeast,39035.44677207116,50746.080803692515,4228.840066974376,6.477800449187931
55,female,29.83,0,no,northeast,12030.677494843609,15639.880743296691,1303.3233952747244,1.996450265708028
23,male,32.7,3,no,southwest,5134.314652329071,6674.609048027792,556.2174206689826,0.8520221621986255
22,female,30.4,0,yes,northwest,20207.133466797655,26269.27350683695,2189.106125569746,3.3533054972404273
50,female,33.7,4,no,southwest,12773.267686135412,16605.247991976037,1383.770665998003,2.1196805979442734
18,female,31.35,4,no,northeast,5833.001966174246,7582.90255602652,631.9085463355433,0.9679669603175084
51,female,34.96,2,yes,northeast,59455.01024409391,77291.51331732208,6440.959443110173,9.866357987766659
22,male,33.77,0,no,southeast,4207.5491498216625,5469.813894768162,455.8178245640135,0.6982285595920417
52,female,30.875,0,no,northeast,11221.038309149195,14587.349801893954,1215.6124834911627,1.8620933794811267
25,female,33.99,1,no,southeast,5271.646435220049,6853.140365786064,571.095030482172,0.8748119073780108
33,female,19.095,2,yes,northeast,28668.144357350277,37268.58766455536,3105.7156387129467,4.757381655698026
53,male,28.6,3,no,southwest,11268.131096344992,14648.57042524849,1220.7142021040409,1.8699082683392378
29,male,38.94,1,no,southeast,5931.641508357645,7711.133960864939,642.5944967387449,0.9843358589340466
58,male,36.08,0,no,southeast,11963.227842834583,15552.19619568496,1296.0163496404132,1.9852572239418393
37,male,29.8,0,no,southwest,5855.774850843745,7612.507306096869,634.3756088414058,0.9717460435544122
54,female,31.24,0,no,southeast,10648.584024865037,13843.159232324548,1153.5966026937124,1.7670965259411122
49,female,29.925,0,no,northwest,9662.469713590546,12561.210627667711,1046.7675523056425,1.6034541891229033
50,female,26.22,2,no,northwest,10934.052029852877,14214.26763880874,1184.5223032340616,1.8144689764663122
26,male,30.0,1,no,southwest,4639.920311967853,6031.896405558209,502.65803379651743,0.769979092504359
45,male,20.35,3,no,southeast,8300.986455811093,10791.282392554422,899.2735327128685,1.3775206444064214
54,female,32.3,1,no,northeast,13038.462041088153,16950.000653414598,1412.5000544512166,2.1636887047725537
38,male,38.39,3,yes,southeast,39007.698916180416,50710.008591034544,4225.834049252879,6.473195786292624
48,female,25.85,3,yes,southeast,46189.423772125825,60046.250903763575,5003.854241980298,7.664978751386607
28,female,26.315,3,no,northwest,6349.089622211489,8253.816508874936,687.8180424062447,1.0536099624232331
23,male,24.51,0,no,northeast,4256.60437282279,5533.585684669627,461.1321403891356,0.7063691080388721
55,male,32.67,1,no,southeast,11283.123248499398,14668.060223049219,1222.3383519207682,1.8723961653147014
41,male,29.64,5,no,northeast,10978.739566545282,14272.361436508867,1189.3634530424056,1.8218847221333063
25,male,33.33,2,yes,southeast,23409.524624659534,30432.382012057395,2536.0318343381164,3.8847314855735555
33,male,35.75,1,yes,southeast,28172.979564678702,36624.873434082314,3052.0727861735263,4.675210732047041
30,female,19.95,3,no,northwest,6141.137808059524,7983.479150477381,665.2899292064484,1.0191010617569076
23,female,31.4,0,yes,southwest,19121.830941161723,24858.38022351024,2071.5316852925203,3.1732032115122855
46,male,38.17,2,no,southeast,10189.830527060321,13246.779685178419,1103.8983070982015,1.6909679336004682
53,female,36.86,3,yes,northwest,66036.7695606652,85847.80042886476,7153.983369072063,10.958578699528482
27,female,32.395,1,no,northeast,6109.816363803592,7942.76127294467,661.8967727453892,1.0139033739513856
23,female,42.75,1,yes,northeast,28037.216011484517,36448.38081492987,3037.3650679108227,4.652681229285108
63,female,25.08,0,no,northwest,13380.771380962127,17395.002795250766,1449.583566270897,2.220493782694279
55,male,29.9,0,no,southwest,9728.54345457514,12647.106490947683,1053.9255409123068,1.6144189031052665
35,female,35.86,2,no,southeast,7719.173107160239,10034.925039308311,836.2437532756926,1.280970685769069
34,male,32.8,1,no,southwest,6044.0903201200335,7857.317416156044,654.776451346337,1.002996359160887
19,female,18.6,0,no,southwest,3214.9290930832153,4179.40782100818,348.283985084015,0.5335066163039799
39,female,23.87,5,no,southeast,9106.305869415351,11838.197630239958,986.5164691866631,1.5111606790561039
27,male,45.9,2,no,southwest,6425.889269502183,8353.656050352838,696.1380041960698,1.0663546043027536
